unique_id,ds,mlforecast_lr
394941,2021-06-30,128025.04019509634
394941,2021-07-31,128264.37974480452
394941,2021-08-31,128869.50330033252
394941,2021-09-30,129626.73966479866
394942,2021-06-30,100746.21822207505
394942,2021-07-31,101571.355761754
394942,2021-08-31,102120.55534382968
394942,2021-09-30,102719.72769902588
394943,2021-06-30,296370.7772216546
394943,2021-07-31,300213.99263800407
394943,2021-08-31,303344.9970023847
394943,2021-09-30,306600.6939919452
394944,2021-06-30,185908.12611082668
394944,2021-07-31,188779.63845142262
394944,2021-08-31,191407.11444284866
394944,2021-09-30,194074.62929366628
394945,2021-06-30,121642.01512437692
394945,2021-07-31,121394.85499694297
394945,2021-08-31,121510.40686785622
394945,2021-09-30,121556.25615607767
394946,2021-06-30,128916.32836048963
394946,2021-07-31,130088.56634689966
394946,2021-08-31,131147.99724665756
394946,2021-09-30,132304.06899884163
394947,2021-06-30,90502.22993515438
394947,2021-07-31,90514.22759588534
394947,2021-08-31,90729.79922534252
394947,2021-09-30,91001.73673964856
394948,2021-06-30,214742.94129157538
394948,2021-07-31,215099.39618988993
394948,2021-08-31,215334.95890760707
394948,2021-09-30,216969.84667706589
394949,2021-06-30,147773.3115151404
394949,2021-07-31,148429.12665812118
394949,2021-08-31,149226.06804137683
394949,2021-09-30,150116.78603342554
394950,2021-06-30,143711.5413760618
394950,2021-07-31,145225.81246797
394950,2021-08-31,146124.11263345001
394950,2021-09-30,146669.17568009166
394951,2021-06-30,204601.78855469034
394951,2021-07-31,205123.8368189325
394951,2021-08-31,206059.54231347493
394951,2021-09-30,207018.2903536438
394952,2021-06-30,696224.9213521453
394952,2021-07-31,695797.5035514431
394952,2021-08-31,699497.3797284933
394952,2021-09-30,703825.590194908
394953,2021-06-30,119664.63313816959
394953,2021-07-31,120201.91302503372
394953,2021-08-31,120805.89602922095
394953,2021-09-30,121459.63201607583
394954,2021-06-30,275591.56136565196
394954,2021-07-31,279309.70986667374
394954,2021-08-31,282018.41030334594
394954,2021-09-30,283426.3172399095
394955,2021-06-30,159507.06610206986
394955,2021-07-31,161341.33025016548
394955,2021-08-31,163186.09252240142
394955,2021-09-30,164972.4115207941
394956,2021-06-30,117712.10957788216
394956,2021-07-31,118303.19866602129
394956,2021-08-31,119090.4551029774
394956,2021-09-30,119901.8302879986
394957,2021-06-30,272742.1407587594
394957,2021-07-31,278297.21372687357
394957,2021-08-31,282801.08576641703
394957,2021-09-30,287289.8126663091
394959,2021-06-30,99558.85343424144
394959,2021-07-31,100227.29765035218
394959,2021-08-31,100883.93311116664
394959,2021-09-30,101607.89859379089
394960,2021-06-30,268074.22827493685
394960,2021-07-31,271920.4301698758
394960,2021-08-31,275323.2390110577
394960,2021-09-30,278745.0836222778
394961,2021-06-30,122673.4912703607
394961,2021-07-31,123325.23226622968
394961,2021-08-31,124203.34553995793
394961,2021-09-30,125104.60410665945
394962,2021-06-30,129809.34537312301
394962,2021-07-31,130870.6427031635
394962,2021-08-31,131806.22226087755
394962,2021-09-30,132693.60065608012
394963,2021-06-30,123148.68668425275
394963,2021-07-31,125217.60378609138
394963,2021-08-31,126752.37473096332
394963,2021-09-30,128245.37374880543
394964,2021-06-30,122448.58970923169
394964,2021-07-31,123392.69494597247
394964,2021-08-31,124280.21739834832
394964,2021-09-30,125138.25987634627
394965,2021-06-30,58608.31158511859
394965,2021-07-31,58914.106109391025
394965,2021-08-31,59232.15148320055
394965,2021-09-30,59599.985837422835
394967,2021-06-30,281232.6758954777
394967,2021-07-31,285062.2155320524
394967,2021-08-31,288865.72300186666
394967,2021-09-30,292938.91315977933
394968,2021-06-30,144449.77940174477
394968,2021-07-31,146059.75521060085
394968,2021-08-31,147619.28544082405
394968,2021-09-30,149029.74589233106
394971,2021-06-30,228482.49481064553
394971,2021-07-31,232700.96584120305
394971,2021-08-31,235912.96150846506
394971,2021-09-30,239193.52667235682
394972,2021-06-30,125008.75097325264
394972,2021-07-31,126238.68767310033
394972,2021-08-31,127319.88167418452
394972,2021-09-30,128416.44896549551
394973,2021-06-30,96156.33779445317
394973,2021-07-31,96656.66866060736
394973,2021-08-31,97235.14176536647
394973,2021-09-30,97773.92144948452
394974,2021-06-30,296253.54149485106
394974,2021-07-31,300500.26402477646
394974,2021-08-31,304208.74262933346
394974,2021-09-30,307942.882536118
394976,2021-06-30,377985.04750159854
394976,2021-07-31,389000.9974473501
394976,2021-08-31,397418.0442150841
394976,2021-09-30,406158.1126392568
394977,2021-06-30,154230.13861807348
394977,2021-07-31,155110.083376905
394977,2021-08-31,156202.53357749718
394977,2021-09-30,157264.55612450378
394979,2021-06-30,224484.52265536512
394979,2021-07-31,224948.24694534863
394979,2021-08-31,225888.51814714918
394979,2021-09-30,226874.62973305123
394980,2021-06-30,68933.90002592473
394980,2021-07-31,69269.72089150507
394980,2021-08-31,69690.23303759942
394980,2021-09-30,70125.68321932392
394981,2021-06-30,88585.52427835116
394981,2021-07-31,88938.05260090256
394981,2021-08-31,89337.36004680028
394981,2021-09-30,89741.41818168206
394982,2021-06-30,192093.62302941742
394982,2021-07-31,195409.8605140029
394982,2021-08-31,197651.61827829393
394982,2021-09-30,200526.64100196684
394983,2021-06-30,288989.35402302357
394983,2021-07-31,293319.9118833403
394983,2021-08-31,297080.841791167
394983,2021-09-30,300973.0321738674
394984,2021-06-30,82863.99604401676
394984,2021-07-31,82871.76769961137
394984,2021-08-31,83002.90594908809
394984,2021-09-30,83204.38840851624
394985,2021-06-30,147896.57835854037
394985,2021-07-31,148452.1751076496
394985,2021-08-31,149123.22587467084
394985,2021-09-30,149827.92905017087
394986,2021-06-30,157791.03677157132
394986,2021-07-31,157964.30507062195
394986,2021-08-31,158772.13804837695
394986,2021-09-30,159511.98689649353
394987,2021-06-30,171015.13947037706
394987,2021-07-31,171923.1395231905
394987,2021-08-31,172900.82923747884
394987,2021-09-30,173821.15730179573
394988,2021-06-30,260307.33138266864
394988,2021-07-31,267643.7262380338
394988,2021-08-31,273198.61064056965
394988,2021-09-30,278536.19195580954
394989,2021-06-30,102865.76032130705
394989,2021-07-31,103454.96606338961
394989,2021-08-31,104056.10672502691
394989,2021-09-30,104660.77238743479
394990,2021-06-30,68660.22486985388
394990,2021-07-31,69118.40607025201
394990,2021-08-31,69074.78383760486
394990,2021-09-30,69007.87606066332
394992,2021-06-30,103568.22316825582
394992,2021-07-31,103861.40671450185
394992,2021-08-31,104236.36586506857
394992,2021-09-30,104632.94738752214
394993,2021-06-30,118958.82596553495
394993,2021-07-31,119512.52440679545
394993,2021-08-31,120219.15562102298
394993,2021-09-30,120974.5199848116
394994,2021-06-30,389424.4837884703
394994,2021-07-31,396319.73459471023
394994,2021-08-31,402844.5144707692
394994,2021-09-30,409584.2918138609
394995,2021-06-30,292019.22388935
394995,2021-07-31,297783.2442615601
394995,2021-08-31,303262.84672403807
394995,2021-09-30,308798.56761147367
394996,2021-06-30,110648.47647676716
394996,2021-07-31,111449.81478339533
394996,2021-08-31,112193.96997023287
394996,2021-09-30,112901.95879126067
394997,2021-06-30,401106.4839984114
394997,2021-07-31,409295.98028174887
394997,2021-08-31,415889.4162516604
394997,2021-09-30,422668.043461931
394998,2021-06-30,501100.84865294123
394998,2021-07-31,508573.54757220024
394998,2021-08-31,515605.21907388145
394998,2021-09-30,523097.45380791003
394999,2021-06-30,91311.037722759
394999,2021-07-31,91468.91739927704
394999,2021-08-31,91808.3119177791
394999,2021-09-30,92193.56236490147
395000,2021-06-30,108425.6056814809
395000,2021-07-31,110294.08566110773
395000,2021-08-31,112050.32244088972
395000,2021-09-30,113930.16316695517
395002,2021-06-30,414501.35796876723
395002,2021-07-31,422790.94025177235
395002,2021-08-31,431095.88593408937
395002,2021-09-30,439100.14007648925
395003,2021-06-30,188561.4472279838
395003,2021-07-31,189953.88856968196
395003,2021-08-31,191715.41636666754
395003,2021-09-30,193541.0824064231
395004,2021-06-30,318339.34675491357
395004,2021-07-31,322485.7806299112
395004,2021-08-31,326382.40650002816
395004,2021-09-30,330297.40991762
395005,2021-06-30,387376.4924852858
395005,2021-07-31,393366.18003757397
395005,2021-08-31,398742.4664681452
395005,2021-09-30,404189.4297625842
395006,2021-06-30,481117.972760317
395006,2021-07-31,494849.9709715145
395006,2021-08-31,506273.68561094726
395006,2021-09-30,516977.2611587318
395007,2021-06-30,247375.26726661163
395007,2021-07-31,251141.9694684642
395007,2021-08-31,254849.58941917407
395007,2021-09-30,258592.52294117498
395008,2021-06-30,339354.25550228456
395008,2021-07-31,342106.5879665176
395008,2021-08-31,344740.7906984622
395008,2021-09-30,347331.26499408955
395009,2021-06-30,274894.9521103772
395009,2021-07-31,279665.8457461363
395009,2021-08-31,284582.44439443486
395009,2021-09-30,289011.94281048054
395010,2021-06-30,128537.55771226814
395010,2021-07-31,129090.30579333572
395010,2021-08-31,129676.39860986179
395010,2021-09-30,130305.8288930562
395011,2021-06-30,189796.69640633563
395011,2021-07-31,190402.12176430138
395011,2021-08-31,191531.9718382238
395011,2021-09-30,192641.266591874
395012,2021-06-30,337972.68335862743
395012,2021-07-31,343700.1969102575
395012,2021-08-31,348795.2696512873
395012,2021-09-30,353780.99893291766
395013,2021-06-30,272602.007451812
395013,2021-07-31,276101.7697543909
395013,2021-08-31,280517.09728962154
395013,2021-09-30,285138.6283458422
395014,2021-06-30,74812.5112943622
395014,2021-07-31,75277.92233469296
395014,2021-08-31,75734.37573004846
395014,2021-09-30,76238.98132899596
395015,2021-06-30,223238.45173036034
395015,2021-07-31,225427.08909840608
395015,2021-08-31,227741.76872870052
395015,2021-09-30,229881.65938197734
395016,2021-06-30,285699.5580545003
395016,2021-07-31,294999.0754989321
395016,2021-08-31,301028.6520476593
395016,2021-09-30,307455.039268476
395017,2021-06-30,275659.54461404035
395017,2021-07-31,279587.39918809856
395017,2021-08-31,282634.82146646926
395017,2021-09-30,285468.21532294626
395018,2021-06-30,337424.6672903421
395018,2021-07-31,343583.09288095037
395018,2021-08-31,349046.0282628844
395018,2021-09-30,354884.96804278815
395019,2021-06-30,489140.4517004984
395019,2021-07-31,500110.57290757546
395019,2021-08-31,510380.15020287136
395019,2021-09-30,520061.29815369943
395020,2021-06-30,344961.68230496073
395020,2021-07-31,350616.616288106
395020,2021-08-31,355465.0775559517
395020,2021-09-30,360323.94038324157
395021,2021-06-30,109433.61558637774
395021,2021-07-31,109794.79831656168
395021,2021-08-31,110263.7010100531
395021,2021-09-30,110790.15916286694
395022,2021-06-30,285631.4118917818
395022,2021-07-31,288860.17778008
395022,2021-08-31,291943.77248121455
395022,2021-09-30,294975.60285160615
395023,2021-06-30,192849.30670466373
395023,2021-07-31,194983.92086934025
395023,2021-08-31,196718.76363681356
395023,2021-09-30,198407.3495662688
395024,2021-06-30,73801.59982157737
395024,2021-07-31,74368.10590461042
395024,2021-08-31,74995.98000944458
395024,2021-09-30,75651.68010496447
395025,2021-06-30,476168.4354251372
395025,2021-07-31,486329.3041272546
395025,2021-08-31,495133.4153032909
395025,2021-09-30,503947.5828774358
395026,2021-06-30,233862.88838409173
395026,2021-07-31,235074.35198759014
395026,2021-08-31,236266.92713251995
395026,2021-09-30,237491.18925582716
395027,2021-06-30,80085.62830351485
395027,2021-07-31,80554.1259815903
395027,2021-08-31,81109.58736571815
395027,2021-09-30,81665.59093901102
395028,2021-06-30,212053.80287653493
395028,2021-07-31,213756.06303173403
395028,2021-08-31,215667.9167597341
395028,2021-09-30,217727.2915644432
395029,2021-06-30,146115.77379137563
395029,2021-07-31,149623.6300744005
395029,2021-08-31,151700.92143548286
395029,2021-09-30,153750.93986422202
395030,2021-06-30,269658.8221533476
395030,2021-07-31,272269.3877355913
395030,2021-08-31,274500.4804411969
395030,2021-09-30,276774.76152581634
395031,2021-06-30,187696.2379762316
395031,2021-07-31,190618.75816944634
395031,2021-08-31,193185.84644107425
395031,2021-09-30,195863.06060050882
395032,2021-06-30,249096.17150679702
395032,2021-07-31,250014.42612145195
395032,2021-08-31,251069.68156259606
395032,2021-09-30,252183.73091402563
395033,2021-06-30,144368.87499292573
395033,2021-07-31,146873.89879943995
395033,2021-08-31,149118.00608208595
395033,2021-09-30,151215.19651913928
395034,2021-06-30,81936.99796205346
395034,2021-07-31,82318.35026750813
395034,2021-08-31,82880.84091350023
395034,2021-09-30,83460.2520236299
395036,2021-06-30,138352.32670347212
395036,2021-07-31,141811.88814626174
395036,2021-08-31,144390.09545071336
395036,2021-09-30,147007.00579446094
395037,2021-06-30,156142.25118503632
395037,2021-07-31,157113.73303430254
395037,2021-08-31,158145.62945958698
395037,2021-09-30,159205.19159423193
395038,2021-06-30,154063.34477543557
395038,2021-07-31,155772.765240877
395038,2021-08-31,157255.07387636608
395038,2021-09-30,158855.93552789936
395039,2021-06-30,269160.4444928142
395039,2021-07-31,273728.76714436064
395039,2021-08-31,277636.84541089
395039,2021-09-30,281588.3391045286
395040,2021-06-30,122583.52085859334
395040,2021-07-31,123839.63412262878
395040,2021-08-31,125002.16094681626
395040,2021-09-30,126231.75820761366
395042,2021-06-30,128858.50671688668
395042,2021-07-31,129596.34494545963
395042,2021-08-31,130650.40117186107
395042,2021-09-30,131777.71363650303
395043,2021-06-30,164799.6338469964
395043,2021-07-31,165281.53533915716
395043,2021-08-31,165979.92013206246
395043,2021-09-30,166704.4376636297
395044,2021-06-30,214481.6330131656
395044,2021-07-31,217338.24684458697
395044,2021-08-31,220177.7884284901
395044,2021-09-30,223132.52544603968
395045,2021-06-30,522031.83626429463
395045,2021-07-31,531269.4237248348
395045,2021-08-31,539751.4830444502
395045,2021-09-30,548149.4541232334
395046,2021-06-30,208210.9532321273
395046,2021-07-31,211217.68736735085
395046,2021-08-31,213838.225010193
395046,2021-09-30,216428.09610469738
395047,2021-06-30,123764.43465054879
395047,2021-07-31,126054.04778968549
395047,2021-08-31,128020.53627146041
395047,2021-09-30,129963.61643514974
395048,2021-06-30,383457.69750600035
395048,2021-07-31,391215.41856360907
395048,2021-08-31,397732.7332512411
395048,2021-09-30,404391.0957995253
395049,2021-06-30,141311.68833455915
395049,2021-07-31,141814.58164429205
395049,2021-08-31,142446.8691780605
395049,2021-09-30,143136.24526999338
395050,2021-06-30,715451.9095960977
395050,2021-07-31,725965.485768375
395050,2021-08-31,735479.0221428843
395050,2021-09-30,745204.096967225
395051,2021-06-30,309606.7387624375
395051,2021-07-31,314821.3142913875
395051,2021-08-31,319482.10237925797
395051,2021-09-30,324521.04407086817
395053,2021-06-30,492422.75788249174
395053,2021-07-31,503734.88658249105
395053,2021-08-31,513529.10593398014
395053,2021-09-30,523053.04771477456
395054,2021-06-30,172783.49955030816
395054,2021-07-31,174485.5223466857
395054,2021-08-31,176137.03847665997
395054,2021-09-30,177745.7825577269
395055,2021-06-30,243487.56633273797
395055,2021-07-31,247279.03152283753
395055,2021-08-31,250686.32042895543
395055,2021-09-30,254065.85880347627
395056,2021-06-30,756716.8813877227
395056,2021-07-31,774737.3457766371
395056,2021-08-31,789138.466984448
395056,2021-09-30,803735.2765386673
395057,2021-06-30,1270212.751627517
395057,2021-07-31,1294346.414197077
395057,2021-08-31,1314387.5546769323
395057,2021-09-30,1335476.3649357678
395059,2021-06-30,1404049.7560763033
395059,2021-07-31,1438011.538021584
395059,2021-08-31,1461225.2968400838
395059,2021-09-30,1484333.666894433
395061,2021-06-30,721262.5093785943
395061,2021-07-31,732118.7453074949
395061,2021-08-31,740795.8809131132
395061,2021-09-30,750098.160325435
395062,2021-06-30,167916.63807007862
395062,2021-07-31,169319.06541649724
395062,2021-08-31,170455.14353777288
395062,2021-09-30,172018.87340037996
395063,2021-06-30,219571.90161693777
395063,2021-07-31,220703.69353748034
395063,2021-08-31,222192.7795593721
395063,2021-09-30,223743.43648740268
395065,2021-06-30,1048086.665704851
395065,2021-07-31,1075125.0241469862
395065,2021-08-31,1095758.7128253179
395065,2021-09-30,1117167.4800192239
395066,2021-06-30,443683.19659153844
395066,2021-07-31,448652.6010476398
395066,2021-08-31,453768.93489434296
395066,2021-09-30,458955.0742367851
395068,2021-06-30,731379.0797805013
395068,2021-07-31,738869.3873205604
395068,2021-08-31,746098.8361032801
395068,2021-09-30,754385.3581722872
395069,2021-06-30,131465.56873573834
395069,2021-07-31,132138.24079131807
395069,2021-08-31,132966.7495544125
395069,2021-09-30,133915.53524834855
395070,2021-06-30,228532.4531404181
395070,2021-07-31,231569.64356160263
395070,2021-08-31,234337.8749180092
395070,2021-09-30,237200.75023169914
395071,2021-06-30,160748.6375700385
395071,2021-07-31,161701.68623868382
395071,2021-08-31,162581.29301230336
395071,2021-09-30,163497.06896836968
395072,2021-06-30,146917.91955855215
395072,2021-07-31,147498.9414390289
395072,2021-08-31,148198.8392999834
395072,2021-09-30,148947.41735711048
395073,2021-06-30,118298.85363740387
395073,2021-07-31,119685.42196152738
395073,2021-08-31,120512.07282980537
395073,2021-09-30,121378.71290250408
395075,2021-06-30,144618.48277628561
395075,2021-07-31,146850.89113673067
395075,2021-08-31,148620.11386182028
395075,2021-09-30,150449.93734943948
395077,2021-06-30,137201.8388954113
395077,2021-07-31,139145.07389343815
395077,2021-08-31,140752.81444946217
395077,2021-09-30,142513.9846334784
395078,2021-06-30,644088.4488769667
395078,2021-07-31,654702.627543197
395078,2021-08-31,664440.9395790296
395078,2021-09-30,674448.1850642422
395079,2021-06-30,274203.56432739744
395079,2021-07-31,279813.6701963088
395079,2021-08-31,283749.124817581
395079,2021-09-30,287326.5542314025
395080,2021-06-30,173414.0026178556
395080,2021-07-31,176125.17325533653
395080,2021-08-31,178698.94690197246
395080,2021-09-30,181186.7212825446
395081,2021-06-30,114869.08320736705
395081,2021-07-31,115661.62497849396
395081,2021-08-31,116613.55352647143
395081,2021-09-30,117511.36783459509
395082,2021-06-30,185065.6995210527
395082,2021-07-31,186454.20039233292
395082,2021-08-31,187570.26811029116
395082,2021-09-30,188740.8003952923
395083,2021-06-30,60187.33279893972
395083,2021-07-31,60282.35204982717
395083,2021-08-31,60488.45048703306
395083,2021-09-30,60723.003342362645
395084,2021-06-30,136876.1442666967
395084,2021-07-31,138005.06430947414
395084,2021-08-31,139088.4764763136
395084,2021-09-30,140182.52117431915
395085,2021-06-30,204504.43143603715
395085,2021-07-31,207546.01909913513
395085,2021-08-31,210162.4422008493
395085,2021-09-30,212924.12117371472
395086,2021-06-30,319430.18137984263
395086,2021-07-31,328791.2463082327
395086,2021-08-31,336137.64123754116
395086,2021-09-30,343516.99866896594
395087,2021-06-30,156915.34950253373
395087,2021-07-31,157546.63971010695
395087,2021-08-31,158460.68402346602
395087,2021-09-30,159464.74246433756
395088,2021-06-30,107764.68947324163
395088,2021-07-31,108173.56129244535
395088,2021-08-31,108528.92384713335
395088,2021-09-30,109059.63349721214
395089,2021-06-30,184500.90042113053
395089,2021-07-31,186355.53066188382
395089,2021-08-31,188295.14753626013
395089,2021-09-30,190293.9629516034
395090,2021-06-30,177124.92360329354
395090,2021-07-31,178661.01112975093
395090,2021-08-31,181930.72202199238
395090,2021-09-30,185796.83186034585
395091,2021-06-30,207544.04373202572
395091,2021-07-31,211400.35268490302
395091,2021-08-31,214061.12389420072
395091,2021-09-30,216489.30900501
395092,2021-06-30,395631.50196740875
395092,2021-07-31,405137.1989242556
395092,2021-08-31,414431.2830171483
395092,2021-09-30,423110.4243418957
395093,2021-06-30,308126.66277946444
395093,2021-07-31,309728.96371789003
395093,2021-08-31,311462.5726415357
395093,2021-09-30,313174.11537474307
395094,2021-06-30,204142.24655629467
395094,2021-07-31,206684.07094150584
395094,2021-08-31,209149.55517366724
395094,2021-09-30,211757.36792943234
395095,2021-06-30,297787.3298352147
395095,2021-07-31,306738.08929609606
395095,2021-08-31,313648.7516103192
395095,2021-09-30,320478.01556763897
395096,2021-06-30,124090.48575070413
395096,2021-07-31,125096.84675866092
395096,2021-08-31,125977.77813397074
395096,2021-09-30,126760.03047529707
395097,2021-06-30,171829.28396165563
395097,2021-07-31,172792.50490670378
395097,2021-08-31,173932.07558842847
395097,2021-09-30,175104.11598962644
395098,2021-06-30,185142.63859023812
395098,2021-07-31,186146.61952743033
395098,2021-08-31,187674.55100656027
395098,2021-09-30,189182.19100323046
395099,2021-06-30,114708.19651614974
395099,2021-07-31,115495.19090563251
395099,2021-08-31,116239.825149254
395099,2021-09-30,117026.23673970072
395100,2021-06-30,149575.90910977038
395100,2021-07-31,150851.09532010095
395100,2021-08-31,151828.45336977398
395100,2021-09-30,152751.6018039743
395102,2021-06-30,154472.74288678548
395102,2021-07-31,154081.71281797165
395102,2021-08-31,155385.17595718527
395102,2021-09-30,155992.68323785166
395103,2021-06-30,256951.063726957
395103,2021-07-31,259344.95789834397
395103,2021-08-31,261752.77865245478
395103,2021-09-30,264178.71240896644
395104,2021-06-30,107376.45185452723
395104,2021-07-31,108054.22327281986
395104,2021-08-31,108781.76667233213
395104,2021-09-30,109536.5069518219
395105,2021-06-30,158737.60262608906
395105,2021-07-31,159953.8488156498
395105,2021-08-31,161041.32314646157
395105,2021-09-30,162211.87198619923
395106,2021-06-30,120943.35354197776
395106,2021-07-31,121882.50027001003
395106,2021-08-31,122634.23353857367
395106,2021-09-30,123396.81845159462
395107,2021-06-30,166783.7466998874
395107,2021-07-31,170183.04734306602
395107,2021-08-31,172570.8732029852
395107,2021-09-30,174857.23165455373
395109,2021-06-30,183294.84145204077
395109,2021-07-31,185580.73911502498
395109,2021-08-31,187866.33862383763
395109,2021-09-30,190139.8075848064
395110,2021-06-30,265755.71049766155
395110,2021-07-31,266582.2495724848
395110,2021-08-31,267970.5002944051
395110,2021-09-30,269336.1509095142
395111,2021-06-30,137454.50615421036
395111,2021-07-31,137731.49740067503
395111,2021-08-31,138257.9536654037
395111,2021-09-30,138773.05849345966
395112,2021-06-30,254942.78760654392
395112,2021-07-31,255628.24936097587
395112,2021-08-31,256722.88761857623
395112,2021-09-30,257859.95318404312
395113,2021-06-30,366010.85350673745
395113,2021-07-31,373870.2400398637
395113,2021-08-31,380529.98240836064
395113,2021-09-30,387085.8690414662
395114,2021-06-30,145165.59869167046
395114,2021-07-31,145962.55533647668
395114,2021-08-31,146732.34409887152
395114,2021-09-30,147537.50779639388
395115,2021-06-30,281282.7357884469
395115,2021-07-31,285345.14166772465
395115,2021-08-31,288673.0152634597
395115,2021-09-30,292018.02051522123
395116,2021-06-30,185745.67445794592
395116,2021-07-31,187574.48895473318
395116,2021-08-31,189430.2634390826
395116,2021-09-30,191219.51718112925
395117,2021-06-30,150261.59763012646
395117,2021-07-31,152721.4676446701
395117,2021-08-31,155134.65588009456
395117,2021-09-30,158100.00650547358
395118,2021-06-30,250665.92156895722
395118,2021-07-31,254534.18586248258
395118,2021-08-31,257621.1359532951
395118,2021-09-30,260670.34102341632
395119,2021-06-30,430663.7892173427
395119,2021-07-31,441044.801422746
395119,2021-08-31,450512.5157625536
395119,2021-09-30,460076.65068725595
395120,2021-06-30,133760.47680676827
395120,2021-07-31,135182.13299488655
395120,2021-08-31,136404.36822159128
395120,2021-09-30,137681.45985065034
395121,2021-06-30,212705.27556968766
395121,2021-07-31,215817.08373243088
395121,2021-08-31,218485.80709532747
395121,2021-09-30,221233.37712580065
395122,2021-06-30,203026.85045219312
395122,2021-07-31,205340.1868174179
395122,2021-08-31,207076.87333281623
395122,2021-09-30,209085.1998765255
395124,2021-06-30,182822.91450814647
395124,2021-07-31,183109.01490312605
395124,2021-08-31,183753.48585928266
395124,2021-09-30,184493.54020208702
395125,2021-06-30,273644.139239139
395125,2021-07-31,274924.2396701845
395125,2021-08-31,276240.13399144734
395125,2021-09-30,277546.8678651369
395126,2021-06-30,161306.84584346047
395126,2021-07-31,162332.5515916106
395126,2021-08-31,163179.38095810643
395126,2021-09-30,163992.49692083808
395128,2021-06-30,221708.69063646632
395128,2021-07-31,223347.17730067397
395128,2021-08-31,224906.664584796
395128,2021-09-30,226465.3843564103
395129,2021-06-30,185278.14082298154
395129,2021-07-31,186726.24196026014
395129,2021-08-31,188144.7901126771
395129,2021-09-30,189644.69389978336
395130,2021-06-30,184997.70092390204
395130,2021-07-31,186917.16854505154
395130,2021-08-31,188486.78621242108
395130,2021-09-30,190120.39981888334
395131,2021-06-30,105528.14465283888
395131,2021-07-31,105892.58855120657
395131,2021-08-31,106265.99787122017
395131,2021-09-30,106682.51177474676
395132,2021-06-30,198512.97687278042
395132,2021-07-31,199003.1525840881
395132,2021-08-31,199802.96488780627
395132,2021-09-30,200696.58013620513
395133,2021-06-30,161345.8493518709
395133,2021-07-31,162265.26149125776
395133,2021-08-31,163029.71275785757
395133,2021-09-30,163485.0510793301
395134,2021-06-30,474403.4336658659
395134,2021-07-31,485703.2877595965
395134,2021-08-31,495196.75597330683
395134,2021-09-30,504277.0115430782
395135,2021-06-30,129721.19335447164
395135,2021-07-31,130004.28614803503
395135,2021-08-31,130275.88055615319
395135,2021-09-30,130612.90547809663
395136,2021-06-30,153661.06371720234
395136,2021-07-31,154902.4666710748
395136,2021-08-31,156398.5096083461
395136,2021-09-30,157926.57317023078
395138,2021-06-30,93209.69643505575
395138,2021-07-31,94330.06857466238
395138,2021-08-31,94843.012788022
395138,2021-09-30,95387.96496515354
395139,2021-06-30,144025.2417748394
395139,2021-07-31,145406.87955219025
395139,2021-08-31,146671.62161090417
395139,2021-09-30,147966.9273333699
395140,2021-06-30,120784.65910614288
395140,2021-07-31,121656.1528419592
395140,2021-08-31,122369.30909200391
395140,2021-09-30,123139.54192151414
395141,2021-06-30,195946.6810932635
395141,2021-07-31,198128.79806011455
395141,2021-08-31,200241.34392067703
395141,2021-09-30,202426.1595994635
395142,2021-06-30,79835.704187356
395142,2021-07-31,79781.21892505983
395142,2021-08-31,79856.17647695268
395142,2021-09-30,79705.25377363438
395143,2021-06-30,172455.0973777632
395143,2021-07-31,174561.47504418815
395143,2021-08-31,176607.79442122864
395143,2021-09-30,178481.08700510027
395144,2021-06-30,121955.79304325765
395144,2021-07-31,122877.02411941315
395144,2021-08-31,123781.03790354422
395144,2021-09-30,124722.8704654926
395145,2021-06-30,117086.7337681633
395145,2021-07-31,117815.79885335738
395145,2021-08-31,118569.40579076024
395145,2021-09-30,119349.25108063413
395146,2021-06-30,209286.6905311803
395146,2021-07-31,212593.03598778794
395146,2021-08-31,215027.25834447803
395146,2021-09-30,217473.69224934006
395148,2021-06-30,281685.9283632199
395148,2021-07-31,286581.14467439154
395148,2021-08-31,291003.0350643127
395148,2021-09-30,295412.3598964373
395149,2021-06-30,328375.85194723035
395149,2021-07-31,331192.99134348246
395149,2021-08-31,333607.86014337937
395149,2021-09-30,335906.23759335565
395150,2021-06-30,87510.43164485513
395150,2021-07-31,87713.00750277477
395150,2021-08-31,87985.26050903468
395150,2021-09-30,88277.74915405462
395151,2021-06-30,105164.0413937532
395151,2021-07-31,105590.3067159169
395151,2021-08-31,106160.22103164258
395151,2021-09-30,106791.55751439097
395152,2021-06-30,120138.58571456937
395152,2021-07-31,120747.85491935821
395152,2021-08-31,121379.90373372851
395152,2021-09-30,122057.68043666618
395153,2021-06-30,303452.5073287031
395153,2021-07-31,304053.5581942825
395153,2021-08-31,304788.3452500767
395153,2021-09-30,305683.78025019827
395154,2021-06-30,94960.4650731506
395154,2021-07-31,95983.39801187119
395154,2021-08-31,96802.74317766292
395154,2021-09-30,97625.86298322148
395155,2021-06-30,153032.71756763483
395155,2021-07-31,154320.49161962984
395155,2021-08-31,155416.5738075432
395155,2021-09-30,156519.19290650083
395157,2021-06-30,120961.5830821647
395157,2021-07-31,121556.60108558001
395157,2021-08-31,122287.57588952692
395157,2021-09-30,123033.28700603457
395158,2021-06-30,146744.62108310132
395158,2021-07-31,147985.42141986644
395158,2021-08-31,148965.09987552935
395158,2021-09-30,149952.15763732704
395159,2021-06-30,132384.9963361668
395159,2021-07-31,133756.4856363312
