unique_id,ds,historic_average,naive,random_walk_with_drift,ses_alpha-0.9,seasonal_naive_season_length-12,window_average_window_size-4
394390,2021-06-30,237162.53,287275.0,288010.7,287081.16,272666.0,284793.5
394390,2021-07-31,237162.53,287275.0,288746.4,287081.16,272792.0,284793.5
394390,2021-08-31,237162.53,287275.0,289482.1,287081.16,272404.0,284793.5
394390,2021-09-30,237162.53,287275.0,290217.8,287081.16,273243.0,284793.5
394391,2021-06-30,196553.17,281768.0,283343.0,281173.1,247114.0,274127.5
394391,2021-07-31,196553.17,281768.0,284918.03,281173.1,248527.0,274127.5
394391,2021-08-31,196553.17,281768.0,286493.03,281173.1,249734.0,274127.5
394391,2021-09-30,196553.17,281768.0,288068.03,281173.1,251091.0,274127.5
394392,2021-06-30,160969.94,211681.0,212117.03,211549.77,197777.0,210053.25
394392,2021-07-31,160969.94,211681.0,212553.06,211549.77,198749.0,210053.25
394392,2021-08-31,160969.94,211681.0,212989.08,211549.77,199504.0,210053.25
394392,2021-09-30,160969.94,211681.0,213425.11,211549.77,200359.0,210053.25
394393,2021-06-30,162677.78,236547.0,237031.0,236231.98,212839.0,232740.0
394393,2021-07-31,162677.78,236547.0,237515.0,236231.98,214113.0,232740.0
394393,2021-08-31,162677.78,236547.0,237999.0,236231.98,215609.0,232740.0
394393,2021-09-30,162677.78,236547.0,238483.0,236231.98,217763.0,232740.0
394395,2021-06-30,132622.16,181457.0,181826.1,181297.03,173875.0,179625.5
394395,2021-07-31,132622.16,181457.0,182195.17,181297.03,174396.0,179625.5
394395,2021-08-31,132622.16,181457.0,182564.25,181297.03,174299.0,179625.5
394395,2021-09-30,132622.16,181457.0,182933.34,181297.03,174278.0,179625.5
394396,2021-06-30,66666.96,84065.0,84201.81,84017.65,79891.0,83502.0
394396,2021-07-31,66666.96,84065.0,84338.62,84017.65,80106.0,83502.0
394396,2021-08-31,66666.96,84065.0,84475.42,84017.65,80209.0,83502.0
394396,2021-09-30,66666.96,84065.0,84612.234,84017.65,80379.0,83502.0
394397,2021-06-30,76080.69,89325.0,89434.03,89157.37,90279.0,86766.0
394397,2021-07-31,76080.69,89325.0,89543.055,89157.37,88429.0,86766.0
394397,2021-08-31,76080.69,89325.0,89652.08,89157.37,86461.0,86766.0
394397,2021-09-30,76080.69,89325.0,89761.11,89157.37,84437.0,86766.0
394398,2021-06-30,99042.26,112748.0,112915.945,112801.89,108273.0,112745.5
394398,2021-07-31,99042.26,112748.0,113083.9,112801.89,108533.0,112745.5
394398,2021-08-31,99042.26,112748.0,113251.84,112801.89,108890.0,112745.5
394398,2021-09-30,99042.26,112748.0,113419.79,112801.89,109193.0,112745.5
394399,2021-06-30,205326.34,447216.0,448420.6,445796.56,332254.0,427198.0
394399,2021-07-31,205326.34,447216.0,449625.2,445796.56,334999.0,427198.0
394399,2021-08-31,205326.34,447216.0,450829.78,445796.56,339970.0,427198.0
394399,2021-09-30,205326.34,447216.0,452034.38,445796.56,345951.0,427198.0
394401,2021-06-30,125356.305,149554.0,149798.64,149545.5,143938.0,149144.25
394401,2021-07-31,125356.305,149554.0,150043.28,149545.5,144385.0,149144.25
394401,2021-08-31,125356.305,149554.0,150287.92,149545.5,144634.0,149144.25
394401,2021-09-30,125356.305,149554.0,150532.56,149545.5,144970.0,149144.25
394402,2021-06-30,230756.58,355610.0,356398.6,354291.16,274837.0,339296.25
394402,2021-07-31,230756.58,355610.0,357187.2,354291.16,282658.0,339296.25
394402,2021-08-31,230756.58,355610.0,357975.8,354291.16,292763.0,339296.25
394402,2021-09-30,230756.58,355610.0,358764.4,354291.16,302101.0,339296.25
394403,2021-06-30,62411.754,74367.0,74495.51,74349.66,73167.0,74047.0
394403,2021-07-31,62411.754,74367.0,74624.016,74349.66,73292.0,74047.0
394403,2021-08-31,62411.754,74367.0,74752.52,74349.66,73363.0,74047.0
394403,2021-09-30,62411.754,74367.0,74881.03,74349.66,73329.0,74047.0
394404,2021-06-30,391600.12,570466.0,571782.44,569656.4,505558.0,560391.5
394404,2021-07-31,391600.12,570466.0,573098.94,569656.4,507368.0,560391.5
394404,2021-08-31,391600.12,570466.0,574415.4,569656.4,512441.0,560391.5
394404,2021-09-30,391600.12,570466.0,575731.9,569656.4,519063.0,560391.5
394405,2021-06-30,387803.44,657077.0,658697.5,655323.2,577141.0,635852.25
394405,2021-07-31,387803.44,657077.0,660318.0,655323.2,577890.0,635852.25
394405,2021-08-31,387803.44,657077.0,661938.56,655323.2,580556.0,635852.25
394405,2021-09-30,387803.44,657077.0,663559.06,655323.2,584540.0,635852.25
394406,2021-06-30,130693.74,174505.0,174795.58,174308.77,173162.0,171728.5
394406,2021-07-31,130693.74,174505.0,175086.16,174308.77,173609.0,171728.5
394406,2021-08-31,130693.74,174505.0,175376.72,174308.77,171353.0,171728.5
394406,2021-09-30,130693.74,174505.0,175667.3,174308.77,168738.0,171728.5
394407,2021-06-30,369571.8,572888.0,574538.1,571612.06,501532.0,556892.0
394407,2021-07-31,369571.8,572888.0,576188.3,571612.06,503004.0,556892.0
394407,2021-08-31,369571.8,572888.0,577838.44,571612.06,507749.0,556892.0
394407,2021-09-30,369571.8,572888.0,579488.6,571612.06,503451.0,556892.0
394409,2021-06-30,59177.836,70396.0,70493.48,70366.97,71152.0,70037.75
394409,2021-07-31,59177.836,70396.0,70590.96,70366.97,70788.0,70037.75
394409,2021-08-31,59177.836,70396.0,70688.44,70366.97,70114.0,70037.75
394409,2021-09-30,59177.836,70396.0,70785.914,70366.97,69956.0,70037.75
394410,2021-06-30,168338.7,235117.0,235558.2,234617.58,211593.0,229805.25
394410,2021-07-31,168338.7,235117.0,235999.4,234617.58,213197.0,229805.25
394410,2021-08-31,168338.7,235117.0,236440.61,234617.58,214716.0,229805.25
394410,2021-09-30,168338.7,235117.0,236881.83,234617.58,216188.0,229805.25
394411,2021-06-30,143972.11,184583.0,184836.1,184465.06,168949.0,182727.75
394411,2021-07-31,143972.11,184583.0,185089.19,184465.06,169480.0,182727.75
394411,2021-08-31,143972.11,184583.0,185342.28,184465.06,170099.0,182727.75
394411,2021-09-30,143972.11,184583.0,185595.38,184465.06,170788.0,182727.75
394412,2021-06-30,275866.56,487958.0,489253.56,487057.4,411618.0,476021.5
394412,2021-07-31,275866.56,487958.0,490549.1,487057.4,414292.0,476021.5
394412,2021-08-31,275866.56,487958.0,491844.66,487057.4,420527.0,476021.5
394412,2021-09-30,275866.56,487958.0,493140.2,487057.4,427150.0,476021.5
394413,2021-06-30,192681.89,254597.0,255254.0,254547.9,244236.0,253765.5
394413,2021-07-31,192681.89,254597.0,255910.98,254547.9,244705.0,253765.5
394413,2021-08-31,192681.89,254597.0,256567.98,254547.9,244918.0,253765.5
394413,2021-09-30,192681.89,254597.0,257224.97,254547.9,245443.0,253765.5
394414,2021-06-30,212497.97,272534.0,272918.94,272328.34,253559.0,269112.0
394414,2021-07-31,212497.97,272534.0,273303.9,272328.34,254352.0,269112.0
394414,2021-08-31,212497.97,272534.0,273688.84,272328.34,254746.0,269112.0
394414,2021-09-30,212497.97,272534.0,274073.8,272328.34,255307.0,269112.0
394415,2021-06-30,423666.5,489996.0,490815.78,489075.78,418898.0,479188.75
394415,2021-07-31,423666.5,489996.0,491635.56,489075.78,422180.0,479188.75
394415,2021-08-31,423666.5,489996.0,492455.34,489075.78,428815.0,479188.75
394415,2021-09-30,423666.5,489996.0,493275.12,489075.78,436738.0,479188.75
394417,2021-06-30,106675.94,126749.0,127133.46,126708.72,123686.0,125818.25
394417,2021-07-31,106675.94,126749.0,127517.92,126708.72,123590.0,125818.25
394417,2021-08-31,106675.94,126749.0,127902.38,126708.72,122897.0,125818.25
394417,2021-09-30,106675.94,126749.0,128286.84,126708.72,122693.0,125818.25
394418,2021-06-30,269413.8,373451.0,374292.94,372836.7,341094.0,366202.0
394418,2021-07-31,269413.8,373451.0,375134.88,372836.7,341679.0,366202.0
394418,2021-08-31,269413.8,373451.0,375976.8,372836.7,343586.0,366202.0
394418,2021-09-30,269413.8,373451.0,376818.75,372836.7,345613.0,366202.0
394419,2021-06-30,183348.5,221523.0,222129.92,221459.62,210691.0,219885.75
394419,2021-07-31,183348.5,221523.0,222736.84,221459.62,210465.0,219885.75
394419,2021-08-31,183348.5,221523.0,223343.77,221459.62,210776.0,219885.75
394419,2021-09-30,183348.5,221523.0,223950.67,221459.62,211344.0,219885.75
394421,2021-06-30,94130.87,127446.0,127640.234,127135.95,109968.0,123790.75
394421,2021-07-31,94130.87,127446.0,127834.48,127135.95,111163.0,123790.75
394421,2021-08-31,94130.87,127446.0,128028.71,127135.95,112729.0,123790.75
394421,2021-09-30,94130.87,127446.0,128222.95,127135.95,114463.0,123790.75
394422,2021-06-30,93090.86,121353.0,121647.17,121285.195,115439.0,120430.0
394422,2021-07-31,93090.86,121353.0,121941.34,121285.195,115702.0,120430.0
394422,2021-08-31,93090.86,121353.0,122235.51,121285.195,115817.0,120430.0
394422,2021-09-30,93090.86,121353.0,122529.68,121285.195,116088.0,120430.0
394423,2021-06-30,170783.38,216457.0,216765.94,216172.66,196267.0,212967.5
394423,2021-07-31,170783.38,216457.0,217074.89,216172.66,196766.0,212967.5
394423,2021-08-31,170783.38,216457.0,217383.84,216172.66,197597.0,212967.5
394423,2021-09-30,170783.38,216457.0,217692.78,216172.66,199449.0,212967.5
394424,2021-06-30,77973.88,93629.0,93806.71,93567.96,86926.0,92454.75
394424,2021-07-31,77973.88,93629.0,93984.42,93567.96,87291.0,92454.75
394424,2021-08-31,77973.88,93629.0,94162.13,93567.96,87326.0,92454.75
394424,2021-09-30,77973.88,93629.0,94339.84,93567.96,87433.0,92454.75
394425,2021-06-30,130550.46,203599.0,204027.25,203572.81,179330.0,201923.0
394425,2021-07-31,130550.46,203599.0,204455.5,203572.81,180152.0,201923.0
394425,2021-08-31,130550.46,203599.0,204883.73,203572.81,182240.0,201923.0
394425,2021-09-30,130550.46,203599.0,205311.98,203572.81,185428.0,201923.0
394426,2021-06-30,147729.39,235980.0,236743.4,235542.62,209410.0,230387.0
394426,2021-07-31,147729.39,235980.0,237506.83,235542.62,210609.0,230387.0
394426,2021-08-31,147729.39,235980.0,238270.23,235542.62,211519.0,230387.0
394426,2021-09-30,147729.39,235980.0,239033.66,235542.62,212297.0,230387.0
394427,2021-06-30,90063.39,105242.0,105397.13,105242.336,102360.0,104919.0
394427,2021-07-31,90063.39,105242.0,105552.27,105242.336,102401.0,104919.0
394427,2021-08-31,90063.39,105242.0,105707.41,105242.336,102340.0,104919.0
394427,2021-09-30,90063.39,105242.0,105862.55,105242.336,102395.0,104919.0
394428,2021-06-30,168777.14,191235.0,192504.25,190852.95,167651.0,186829.5
394428,2021-07-31,168777.14,191235.0,193773.5,190852.95,167831.0,186829.5
394428,2021-08-31,168777.14,191235.0,195042.75,190852.95,169278.0,186829.5
394428,2021-09-30,168777.14,191235.0,196312.0,190852.95,170979.0,186829.5
394429,2021-06-30,250267.08,346698.0,347489.94,346062.8,319006.0,339584.5
394429,2021-07-31,250267.08,346698.0,348281.84,346062.8,321542.0,339584.5
394429,2021-08-31,250267.08,346698.0,349073.75,346062.8,322383.0,339584.5
394429,2021-09-30,250267.08,346698.0,349865.7,346062.8,323210.0,339584.5
394430,2021-06-30,128858.76,165794.0,166294.38,165620.72,151585.0,163416.0
394430,2021-07-31,128858.76,165794.0,166794.75,165620.72,152460.0,163416.0
394430,2021-08-31,128858.76,165794.0,167295.12,165620.72,152379.0,163416.0
394430,2021-09-30,128858.76,165794.0,167795.5,165620.72,152472.0,163416.0
394431,2021-06-30,99567.44,133300.0,133506.78,133120.8,125555.0,131180.25
394431,2021-07-31,99567.44,133300.0,133713.58,133120.8,125652.0,131180.25
394431,2021-08-31,99567.44,133300.0,133920.36,133120.8,126129.0,131180.25
394431,2021-09-30,99567.44,133300.0,134127.14,133120.8,126566.0,131180.25
394432,2021-06-30,119511.93,159634.0,159912.52,159517.23,150084.0,158273.75
394432,2021-07-31,119511.93,159634.0,160191.02,159517.23,150719.0,158273.75
394432,2021-08-31,119511.93,159634.0,160469.53,159517.23,151034.0,158273.75
394432,2021-09-30,119511.93,159634.0,160748.05,159517.23,151249.0,158273.75
394433,2021-06-30,142805.34,164141.0,164460.88,163964.72,152825.0,161935.0
394433,2021-07-31,142805.34,164141.0,164780.75,163964.72,153064.0,161935.0
394433,2021-08-31,142805.34,164141.0,165100.64,163964.72,153536.0,161935.0
394433,2021-09-30,142805.34,164141.0,165420.52,163964.72,154018.0,161935.0
394434,2021-06-30,86051.734,118789.0,118955.09,118721.266,110401.0,117764.25
394434,2021-07-31,86051.734,118789.0,119121.195,118721.266,111182.0,117764.25
394434,2021-08-31,86051.734,118789.0,119287.3,118721.266,111203.0,117764.25
394434,2021-09-30,86051.734,118789.0,119453.39,118721.266,111405.0,117764.25
394435,2021-06-30,48337.195,59292.0,59347.723,59258.613,59690.0,58818.0
394435,2021-07-31,48337.195,59292.0,59403.445,59258.613,60071.0,58818.0
394435,2021-08-31,48337.195,59292.0,59459.168,59258.613,60488.0,58818.0
394435,2021-09-30,48337.195,59292.0,59514.89,59258.613,60698.0,58818.0
394436,2021-06-30,94766.66,112857.0,113007.336,112790.445,106716.0,111875.0
394436,2021-07-31,94766.66,112857.0,113157.67,112790.445,106488.0,111875.0
394436,2021-08-31,94766.66,112857.0,113308.01,112790.445,106898.0,111875.0
394436,2021-09-30,94766.66,112857.0,113458.34,112790.445,107488.0,111875.0
394437,2021-06-30,239852.72,266197.0,267875.66,265828.44,243122.0,262037.75
394437,2021-07-31,239852.72,266197.0,269554.28,265828.44,244469.0,262037.75
394437,2021-08-31,239852.72,266197.0,271232.94,265828.44,246198.0,262037.75
394437,2021-09-30,239852.72,266197.0,272911.56,265828.44,248033.0,262037.75
394438,2021-06-30,66449.38,76607.0,76672.02,76573.664,74201.0,76179.5
394438,2021-07-31,66449.38,76607.0,76737.04,76573.664,73971.0,76179.5
394438,2021-08-31,66449.38,76607.0,76802.06,76573.664,73922.0,76179.5
394438,2021-09-30,66449.38,76607.0,76867.08,76573.664,73899.0,76179.5
394439,2021-06-30,116620.56,162245.0,162486.42,161957.34,143574.0,158733.25
394439,2021-07-31,116620.56,162245.0,162727.84,161957.34,144050.0,158733.25
394439,2021-08-31,116620.56,162245.0,162969.25,161957.34,145217.0,158733.25
394439,2021-09-30,116620.56,162245.0,163210.67,161957.34,147042.0,158733.25
394440,2021-06-30,209436.6,284607.0,285173.94,283647.6,250040.0,273866.5
394440,2021-07-31,209436.6,284607.0,285740.88,283647.6,251101.0,273866.5
394440,2021-08-31,209436.6,284607.0,286307.78,283647.6,252601.0,273866.5
394440,2021-09-30,209436.6,284607.0,286874.72,283647.6,254685.0,273866.5
394441,2021-06-30,134818.55,173225.0,173510.95,173028.95,157950.0,170670.0
394441,2021-07-31,134818.55,173225.0,173796.9,173028.95,158387.0,170670.0
394441,2021-08-31,134818.55,173225.0,174082.86,173028.95,158513.0,170670.0
394441,2021-09-30,134818.55,173225.0,174368.81,173028.95,159983.0,170670.0
394442,2021-06-30,98064.625,106151.0,106064.32,106123.67,101362.0,105626.5
394442,2021-07-31,98064.625,106151.0,105977.64,106123.67,101190.0,105626.5
394442,2021-08-31,98064.625,106151.0,105890.96,106123.67,101301.0,105626.5
394442,2021-09-30,98064.625,106151.0,105804.28,106123.67,101601.0,105626.5
394444,2021-06-30,231651.92,403467.0,404481.97,402186.5,341228.0,388390.5
394444,2021-07-31,231651.92,403467.0,405496.94,402186.5,341728.0,388390.5
394444,2021-08-31,231651.92,403467.0,406511.88,402186.5,342231.0,388390.5
394444,2021-09-30,231651.92,403467.0,407526.84,402186.5,347018.0,388390.5
394445,2021-06-30,210597.31,236102.0,236473.73,235971.31,229212.0,234595.25
394445,2021-07-31,210597.31,236102.0,236845.47,235971.31,230021.0,234595.25
394445,2021-08-31,210597.31,236102.0,237217.2,235971.31,230633.0,234595.25
394445,2021-09-30,210597.31,236102.0,237588.94,235971.31,231163.0,234595.25
394446,2021-06-30,221433.1,316683.0,317318.2,315936.88,273698.0,306972.75
394446,2021-07-31,221433.1,316683.0,317953.34,315936.88,274500.0,306972.75
394446,2021-08-31,221433.1,316683.0,318588.53,315936.88,276640.0,306972.75
394446,2021-09-30,221433.1,316683.0,319223.7,315936.88,279299.0,306972.75
394447,2021-06-30,136234.78,175795.0,176062.97,175615.45,162077.0,173221.5
394447,2021-07-31,136234.78,175795.0,176330.95,175615.45,162775.0,173221.5
394447,2021-08-31,136234.78,175795.0,176598.94,175615.45,163062.0,173221.5
394447,2021-09-30,136234.78,175795.0,176866.9,175615.45,163406.0,173221.5
394448,2021-06-30,87719.18,119950.0,120139.83,119799.23,110060.0,118147.25
394448,2021-07-31,87719.18,119950.0,120329.664,119799.23,110636.0,118147.25
394448,2021-08-31,87719.18,119950.0,120519.5,119799.23,110951.0,118147.25
394448,2021-09-30,87719.18,119950.0,120709.33,119799.23,111367.0,118147.25
394449,2021-06-30,129662.77,179466.0,179946.92,179364.3,165519.0,177686.25
394449,2021-07-31,129662.77,179466.0,180427.83,179364.3,166552.0,177686.25
394449,2021-08-31,129662.77,179466.0,180908.75,179364.3,166930.0,177686.25
394449,2021-09-30,129662.77,179466.0,181389.67,179364.3,167317.0,177686.25
394452,2021-06-30,136607.56,230992.0,231651.48,230393.17,191133.0,223028.25
394452,2021-07-31,136607.56,230992.0,232310.95,230393.17,192519.0,223028.25
394452,2021-08-31,136607.56,230992.0,232970.44,230393.17,194840.0,223028.25
394452,2021-09-30,136607.56,230992.0,233629.9,230393.17,199623.0,223028.25
394453,2021-06-30,168707.28,210187.0,210567.42,209826.03,185045.0,205374.25
394453,2021-07-31,168707.28,210187.0,210947.86,209826.03,187249.0,205374.25
394453,2021-08-31,168707.28,210187.0,211328.28,209826.03,189492.0,205374.25
394453,2021-09-30,168707.28,210187.0,211708.72,209826.03,192365.0,205374.25
394454,2021-06-30,134186.8,159316.0,159539.14,159136.86,148313.0,157002.0
394454,2021-07-31,134186.8,159316.0,159762.3,159136.86,148653.0,157002.0
394454,2021-08-31,134186.8,159316.0,159985.44,159136.86,149806.0,157002.0
394454,2021-09-30,134186.8,159316.0,160208.58,159136.86,150853.0,157002.0
394455,2021-06-30,95688.0,108125.0,108244.41,107952.34,101050.0,105281.0
394455,2021-07-31,95688.0,108125.0,108363.82,107952.34,101412.0,105281.0
394455,2021-08-31,95688.0,108125.0,108483.234,107952.34,101593.0,105281.0
394455,2021-09-30,95688.0,108125.0,108602.64,107952.34,101786.0,105281.0
394456,2021-06-30,78803.85,91060.0,91147.19,90912.14,85596.0,89375.75
394456,2021-07-31,78803.85,91060.0,91234.37,90912.14,84789.0,89375.75
394456,2021-08-31,78803.85,91060.0,91321.555,90912.14,84325.0,89375.75
394456,2021-09-30,78803.85,91060.0,91408.74,90912.14,84152.0,89375.75
394457,2021-06-30,216679.34,315576.0,316252.88,314933.97,281228.0,307855.25
394457,2021-07-31,216679.34,315576.0,316929.75,314933.97,282736.0,307855.25
394457,2021-08-31,216679.34,315576.0,317606.66,314933.97,284616.0,307855.25
394457,2021-09-30,216679.34,315576.0,318283.53,314933.97,286931.0,307855.25
394458,2021-06-30,181192.56,287777.0,288320.4,287170.25,249895.0,280269.25
394458,2021-07-31,181192.56,287777.0,288863.8,287170.25,251861.0,280269.25
394458,2021-08-31,181192.56,287777.0,289407.2,287170.25,254153.0,280269.25
394458,2021-09-30,181192.56,287777.0,289950.6,287170.25,256816.0,280269.25
394459,2021-06-30,271234.72,344007.0,344684.34,343451.4,317618.0,336910.75
394459,2021-07-31,271234.72,344007.0,345361.7,343451.4,318535.0,336910.75
394459,2021-08-31,271234.72,344007.0,346039.06,343451.4,319340.0,336910.75
394459,2021-09-30,271234.72,344007.0,346716.4,343451.4,320241.0,336910.75
394460,2021-06-30,137701.0,209308.0,209722.1,208990.97,182981.0,205447.25
394460,2021-07-31,137701.0,209308.0,210136.2,208990.97,184248.0,205447.25
394460,2021-08-31,137701.0,209308.0,210550.31,208990.97,185619.0,205447.25
394460,2021-09-30,137701.0,209308.0,210964.4,208990.97,187000.0,205447.25
394462,2021-06-30,219467.66,310056.0,310746.25,309962.1,310547.0,308944.75
394462,2021-07-31,219467.66,310056.0,311436.47,309962.1,311583.0,308944.75
394462,2021-08-31,219467.66,310056.0,312126.72,309962.1,312622.0,308944.75
